item_id,claim_id,cohort,regression_type,gold_label,gpt54_transition,gpt54mini_transition,consensus_A,rule_A,consensus_B,rule_B,consensus_C,rule_C,sd_confidence_A,sd_confidence_C,nli_disagrees,nli2_disagrees,weakly_warranted,cosine_sim,evidence_set_size,n_evidence_pages,claim_len_words,evidence_len_words,resolver_outcome_A,disagreement_type_A,resolver_outcome_B,disagreement_type_B,resolver_outcome_C,disagreement_type_C,resolved_by_titles,resolved_only_by_structure,still_ambiguous_after_C,reversed_after_titles,reversed_after_structure,silver_taxonomy
SA-000091,134916,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.4696938456699067,0.4898979485566356,False,False,False,0.6259143948554993,1,1,13,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000092,8581,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.7888543819998317,0.4,False,False,False,0.5989391803741455,1,1,10,30,,,,,,,False,False,False,False,False,silver_unresolved
SA-000093,151241,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,25.827117531772686,5.741080037762929,False,False,False,0.42311710119247437,1,1,7,26,Unresolved,unresolved,Unresolved,unresolved,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000094,120655,regression,gpt54_only,Refuted,correct_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,3.4871191548325386,4.127953488110059,True,True,True,0.6320204138755798,1,1,6,17,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000095,161220,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.019803902718557,0.4,False,False,False,0.7785391807556152,1,1,13,48,,,,,,,False,False,False,False,False,silver_unresolved
SA-000096,39977,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.16619037896906,0.4898979485566356,False,False,False,0.6966984272003174,1,1,12,35,,,,,,,False,False,False,False,False,silver_unresolved
SA-000097,182281,rescue,,Refuted,wrong_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.3564659966250536,0.9797958971132712,False,False,False,0.8005131483078003,1,1,7,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000098,200291,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.5999999999999999,1.4142135623730951,False,False,False,0.37159013748168945,1,1,13,30,,,,,,,False,False,False,False,False,silver_unresolved
SA-000099,201460,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,2.9933259094191533,6.053098380168622,True,True,True,0.7388588190078735,1,1,8,41,Ambiguous,semantic_conflict,Ambiguous,partial_warrant,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000100,207526,resistant,,Supported,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Supported,high_consensus,Supported,high_consensus,12.986146464598342,1.4696938456699067,False,True,False,0.627691924571991,1,1,9,19,Ambiguous,representation_sensitive,,,,,True,False,False,False,False,silver_structured_evidence_sensitive
SA-000101,211025,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.5298221281347035,0.4898979485566356,False,False,False,0.8281440734863281,1,1,12,25,,,,,,,False,False,False,False,False,silver_unresolved
SA-000102,140067,regression,gpt54_only,Refuted,correct_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.7888543819998317,4.664761515876241,True,True,True,0.7475521564483643,1,1,10,40,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000103,214258,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,6.881860213634101,3.2,False,False,False,0.8166143298149109,1,1,8,28,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000104,222763,resistant,,Refuted,wrong_to_wrong,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.4966629547095764,3.6660605559646715,True,True,True,0.6294087171554565,1,1,6,21,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000105,154542,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4,0.8,False,False,False,0.9357328414916992,1,1,9,28,,,,,,,False,False,False,False,False,silver_unresolved
SA-000106,14901,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.4966629547095764,0.4898979485566356,False,False,False,0.7899233102798462,1,1,5,16,,,,,,,False,False,False,False,False,silver_unresolved
SA-000107,52907,regression,both,Supported,correct_to_wrong,correct_to_wrong,Unresolved,unresolved,Unresolved,unresolved,Unresolved,unresolved,6.6932802122726045,8.63481325796916,True,True,True,0.8988648653030396,1,1,12,27,Refuted,semantic_conflict,Refuted,judge_error,Refuted,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000108,120173,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.8,True,True,True,0.6668084263801575,1,1,12,22,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000109,68483,rescue,,Supported,wrong_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.243376006633074,4.915282290977803,True,True,True,0.7817596793174744,1,1,10,23,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000110,19721,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.9797958971132712,0.8,False,False,False,0.377737820148468,1,1,13,22,,,,,,,False,False,False,False,False,silver_unresolved
SA-000111,204449,rescue,,Supported,correct_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,4.47213595499958,0.8,False,False,False,0.6069045066833496,1,1,12,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000112,71722,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.9595917942265422,1.5999999999999999,False,False,False,0.5609763860702515,1,1,5,16,,,,,,,False,False,False,False,False,silver_unresolved
SA-000113,142025,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,13.422369388450013,7.332121111929345,True,True,True,0.596528947353363,1,1,18,40,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000114,149284,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.7129319932501073,0.4898979485566356,True,False,True,0.44002604484558105,1,1,9,31,,,,,,,False,False,False,False,False,silver_unresolved
SA-000115,48815,resistant,,Supported,wrong_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.845337754998393,5.706137047074842,True,True,True,0.4697067141532898,1,1,11,26,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000116,87023,rescue,,Supported,wrong_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.7888543819998317,2.8705400188814645,True,True,True,0.7595342397689819,1,1,11,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000117,77686,regression,both,Refuted,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,7.110555533852471,4.454211490264017,True,True,True,0.6637041568756104,1,1,5,20,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000118,211007,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.3664319132398464,0.9797958971132712,False,False,False,0.8810980916023254,1,1,12,25,,,,,,,False,False,False,False,False,silver_unresolved
SA-000119,71159,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,2.1908902300206643,3.4409301068170506,True,True,True,0.08077627420425415,1,1,7,27,,,,,,,False,False,False,False,False,silver_unresolved
SA-000120,202773,rescue,,Refuted,correct_to_correct,wrong_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.2,1.7888543819998317,True,True,True,0.8146172761917114,1,1,10,22,,,,,,,False,False,False,False,False,silver_unresolved
SA-000121,166922,rescue,,Supported,wrong_to_correct,wrong_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.743559577416269,0.4,True,True,True,0.6438597440719604,1,1,5,14,,,,,,,False,False,False,False,False,silver_unresolved
SA-000122,87383,resistant,,Supported,wrong_to_wrong,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,2.33238075793812,1.8330302779823358,True,True,True,0.44776421785354614,1,1,13,24,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000123,48276,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,13.749181793837769,19.23122460999299,False,False,False,0.4562028646469116,2,2,11,34,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000124,95271,resistant,,Refuted,wrong_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,6.584831053261731,6.734983296193095,False,False,False,0.6265134811401367,1,1,5,17,Ambiguous,semantic_conflict,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000125,84154,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,10.583005244258363,9.414881836751857,True,True,True,0.6389150619506836,1,1,5,26,Ambiguous,partial_warrant,Refuted,judge_error,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000126,212217,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,6.740919818541087,9.068627239003707,True,True,True,0.7235931754112244,1,1,7,40,Ambiguous,partial_warrant,Refuted,judge_error,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000127,203621,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.16619037896906,0.7483314773547882,False,False,False,0.7381926774978638,1,1,13,24,,,,,,,False,False,False,False,False,silver_unresolved
SA-000128,88865,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Unresolved,unresolved,13.206059215375342,10.166612021711067,True,True,True,0.542724609375,1,1,9,26,Ambiguous,semantic_conflict,Refuted,judge_error,Refuted,judge_error,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000129,106162,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,14.934523762075576,16.487571076419957,False,True,False,0.3289087414741516,2,2,12,47,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000130,132874,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.4898979485566356,0.4,False,False,False,0.7039653062820435,1,1,10,28,,,,,,,False,False,False,False,False,silver_unresolved
SA-000131,142735,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Unresolved,unresolved,18.017769007288333,13.971399357258385,False,False,False,0.46827250719070435,1,1,8,25,Ambiguous,representation_sensitive,Ambiguous,representation_sensitive,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000132,167178,resistant,,Supported,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,11.825396399275586,8.42852300228219,True,True,True,0.42558079957962036,1,1,10,18,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000133,123411,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4898979485566356,0.4898979485566356,False,False,False,0.6033878922462463,1,1,10,31,,,,,,,False,False,False,False,False,silver_unresolved
SA-000134,156803,resistant,,Supported,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,5.817215828899594,4.664761515876241,False,False,False,0.6601154208183289,3,3,5,89,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000135,160414,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.4,0.8,False,False,False,0.7595573663711548,1,1,12,72,,,,,,,False,False,False,False,False,silver_unresolved
SA-000136,70412,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,11.77115117564973,1.019803902718557,True,True,True,0.4261634349822998,1,1,7,39,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000137,194241,regression,mini_only,Supported,wrong_to_wrong,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.0,1.16619037896906,True,True,True,0.3736115097999573,1,1,9,40,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000138,144602,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,1.6733200530681511,0.4,False,False,False,0.5906893014907837,1,1,7,15,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000139,22639,regression,mini_only,Refuted,wrong_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Supported,high_consensus,9.6,7.756287771866127,True,True,True,0.5125936269760132,1,1,9,46,Ambiguous,semantic_conflict,Ambiguous,representation_sensitive,,,False,True,False,False,False,silver_structured_evidence_sensitive
SA-000140,183456,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,10.476640682967036,6.013318551349164,True,True,True,0.772730827331543,2,2,15,66,Ambiguous,partial_warrant,Refuted,judge_error,Refuted,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant
SA-000141,91843,robust,,Refuted,correct_to_correct,correct_to_correct,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.7483314773547882,0.8,False,False,False,0.41000232100486755,1,1,11,23,,,,,,,False,False,False,False,False,silver_unresolved
SA-000142,35174,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Refuted,high_consensus,Refuted,high_consensus,Refuted,high_consensus,0.0,0.9797958971132712,True,True,True,0.7528735399246216,1,1,8,15,,,,,,,False,False,False,False,False,silver_clear_evidence_utilization_failure
SA-000143,173613,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,1.4966629547095764,1.5999999999999999,True,True,True,0.48274335265159607,1,1,7,24,,,,,,,False,False,False,False,False,silver_unresolved
SA-000144,26886,robust,,Supported,correct_to_correct,correct_to_correct,Supported,high_consensus,Supported,high_consensus,Supported,high_consensus,0.8,0.7483314773547882,False,False,False,0.7944592237472534,1,1,8,30,,,,,,,False,False,False,False,False,silver_unresolved
