claude_item_id,claude_consensus,claude_rule,n_supported,n_refuted,n_ambiguous,mean_confidence,sd_confidence,modal_sufficiency,issue_flags,source_item_id,order,claim_id,cohort,regression_type,gold_label,gpt54_transition,gpt54mini_transition,consensus_A,rule_A,consensus_B,rule_B,cursor_consensus_C,cursor_rule_C,sd_confidence_A,sd_confidence_C,nli_disagrees,nli2_disagrees,weakly_warranted,cosine_sim,evidence_set_size,n_evidence_pages,claim_len_words,evidence_len_words,resolver_outcome_A,disagreement_type_A,resolver_outcome_B,disagreement_type_B,resolver_outcome_C,disagreement_type_C,resolved_by_titles,resolved_only_by_structure,still_ambiguous_after_C,reversed_after_titles,reversed_after_structure,silver_taxonomy,item_id,claude_ambiguous,claude_decisive,claude_high_decisive,cross_family_taxonomy,claude_agrees_fever,cross_family_taxonomy_fever
CR-000178,Ambiguous,ambiguous_majority,0,0,5,60.0,1.7888543819998317,probably_insufficient,entity_or_attribute_confusion;partial_warrant,SA-000990,178,100083,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,25.203174403237384,14.74313399518569,False,False,False,0.3997354209423065,1,1,7,29,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000178,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000179,Supported,high_consensus,5,0,0,68.0,2.8284271247461903,probably_sufficient,partial_warrant,SA-000422,179,14596,rescue,,Supported,wrong_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.156418513807678,7.787168933572714,True,False,True,0.5560704469680786,1,1,13,12,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000179,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000180,Supported,high_consensus,5,0,0,69.0,2.6832815729997477,probably_sufficient,numerical_or_temporal_reasoning;partial_warrant,SA-000378,180,169000,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,4.800000000000001,5.71314274283428,False,False,False,0.7230955958366394,1,1,15,33,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000180,False,True,True,grok_only_ambiguity,False,cross_family_decisive_feverdifferent
CR-000181,Ambiguous,ambiguous_weak_sufficiency,0,3,2,57.2,1.9390719429665317,partial_or_ambiguous,numerical_or_temporal_reasoning,SA-000977,181,15941,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.890444308357148,5.571355310873647,False,False,False,0.8396130204200745,1,1,10,29,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000181,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000182,Ambiguous,ambiguous_majority,0,1,4,58.8,0.9797958971132712,partial_or_ambiguous,multi_sentence_integration;numerical_or_temporal_reasoning;possible_missing_surrounding_context,SA-000570,182,159692,resistant,,Refuted,wrong_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,15.778466338652816,15.512575543732252,False,False,False,0.5328060984611511,1,1,5,17,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,representation_sensitive,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000182,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000183,Refuted,high_consensus,0,5,0,58.6,1.2,partial_or_ambiguous,entity_or_attribute_confusion,SA-000458,183,150693,regression,gpt54_only,Refuted,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,12.237646832622685,6.0332412515993425,False,False,False,0.1963985562324524,1,1,4,20,Ambiguous,partial_warrant,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000183,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000184,Ambiguous,ambiguous_weak_sufficiency,2,2,1,56.4,1.3564659966250538,partial_or_ambiguous,negation_or_scope;other;partial_warrant,SA-000659,184,96740,regression,mini_only,Refuted,wrong_to_correct,correct_to_wrong,Refuted,high_consensus,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,5.3814496188294845,12.998461447417537,True,True,True,0.6672924757003784,1,1,7,26,,,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000184,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000185,Refuted,high_consensus,0,5,0,69.2,3.2496153618543846,probably_sufficient,numerical_or_temporal_reasoning,SA-000046,185,35905,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,18.778711350888802,9.830564581955606,True,True,True,0.38615578413009644,1,1,8,22,Ambiguous,representation_sensitive,Unresolved,unresolved,Ambiguous,representation_sensitive,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000185,False,True,True,grok_only_ambiguity,False,cross_family_decisive_feverdifferent
CR-000186,Ambiguous,ambiguous_majority,0,0,5,66.4,2.33238075793812,probably_insufficient,partial_warrant;possible_missing_surrounding_context,SA-001052,186,96466,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,1.5999999999999999,19.81918262693999,True,True,True,0.5288938283920288,2,2,7,50,Unresolved,unresolved,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000186,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000187,Supported,high_consensus,5,0,0,67.0,3.0983866769659336,probably_sufficient,partial_warrant,SA-000051,187,55633,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,3.249615361854384,3.7735924528226414,True,True,True,0.8276851177215576,1,1,7,32,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000187,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000188,Ambiguous,ambiguous_majority,0,0,5,56.8,1.9390719429665315,partial_or_ambiguous,numerical_or_temporal_reasoning;partial_warrant,SA-000583,188,26317,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.35224520712844,7.05407683541936,False,True,False,0.408284068107605,1,1,9,26,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000188,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000189,Ambiguous,ambiguous_majority,0,0,5,56.6,1.3564659966250538,partial_or_ambiguous,numerical_or_temporal_reasoning;partial_warrant,SA-000010,189,141758,resistant,,Supported,wrong_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,4.454211490264017,4.381780460041329,True,True,True,0.6476261615753174,1,1,9,27,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000189,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000190,Ambiguous,ambiguous_majority,1,1,3,56.0,3.687817782917155,partial_or_ambiguous,entity_or_attribute_confusion;partial_warrant,SA-000606,190,147344,regression,mini_only,Refuted,wrong_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.890444308357148,6.013318551349164,True,True,True,0.7560297250747681,1,1,6,24,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000190,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000191,Ambiguous,ambiguous_weak_sufficiency,3,0,2,58.4,2.416609194718914,partial_or_ambiguous,partial_warrant,SA-000094,191,120655,regression,gpt54_only,Refuted,correct_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,3.4871191548325386,4.127953488110059,True,True,True,0.6320204138755798,1,1,6,17,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000191,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000192,Ambiguous,ambiguous_majority,0,0,5,58.8,0.9797958971132712,partial_or_ambiguous,numerical_or_temporal_reasoning;possible_missing_surrounding_context,SA-000355,192,40450,rescue,,Supported,correct_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,6.858571279792899,11.249888888340186,True,True,True,0.6883211135864258,1,1,8,22,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000192,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000193,Refuted,high_consensus,0,5,0,71.6,1.4966629547095764,probably_sufficient,entity_or_attribute_confusion;negation_or_scope,SA-000529,193,18159,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Unresolved,unresolved,Ambiguous,ambiguous_majority,12.83744522870497,10.537551897855591,False,False,False,0.5140718221664429,1,1,10,29,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000193,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000194,Ambiguous,ambiguous_majority,0,0,5,61.6,1.4966629547095764,probably_insufficient,entity_or_attribute_confusion;partial_warrant;possible_missing_surrounding_context,SA-000285,194,121157,rescue,,Refuted,correct_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,21.629609335353237,11.825396399275586,False,False,False,0.7961761951446533,1,1,13,34,Unresolved,unresolved,Unresolved,unresolved,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000194,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000195,Refuted,high_consensus,0,5,0,66.0,4.242640687119285,probably_sufficient,entity_or_attribute_confusion,SA-000131,195,142735,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Unresolved,unresolved,18.017769007288333,13.971399357258385,False,False,False,0.46827250719070435,1,1,8,25,Ambiguous,representation_sensitive,Ambiguous,representation_sensitive,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000195,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000196,Ambiguous,ambiguous_majority,0,0,5,59.6,1.4966629547095764,partial_or_ambiguous,partial_warrant;possible_missing_surrounding_context,SA-000079,196,48658,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.57078889120432,6.248199740725323,True,False,True,0.6227995753288269,1,1,7,44,Unresolved,unresolved,Unresolved,unresolved,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000196,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000197,Refuted,high_consensus,0,5,0,75.4,4.079215610874227,probably_sufficient,negation_or_scope,SA-000438,197,128709,resistant,,Refuted,wrong_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,5.344155686354955,5.035871324805669,False,False,False,0.42156490683555603,1,1,11,19,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000197,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000198,Refuted,high_consensus,0,5,0,65.6,3.1999999999999997,probably_sufficient,numerical_or_temporal_reasoning,SA-001039,198,204307,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,6.81175454637056,6.6211781428987395,True,True,True,0.7126873731613159,2,2,13,72,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000198,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000199,Refuted,high_consensus,0,5,0,63.8,3.4871191548325386,probably_sufficient,entity_or_attribute_confusion;multi_sentence_integration;partial_warrant,SA-000140,199,183456,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,10.476640682967036,6.013318551349164,True,True,True,0.772730827331543,2,2,15,66,Ambiguous,partial_warrant,Refuted,judge_error,Refuted,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000199,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000200,Refuted,high_consensus,0,5,0,74.0,1.2649110640673518,probably_sufficient,numerical_or_temporal_reasoning,SA-000411,200,146157,rescue,,Refuted,wrong_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,11.496086290559932,10.087616170334792,False,False,False,0.5840909481048584,1,1,8,24,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000200,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000201,Ambiguous,ambiguous_majority,0,0,5,57.4,1.2000000000000002,partial_or_ambiguous,multi_sentence_integration;partial_warrant;possible_missing_surrounding_context,SA-000762,201,35381,regression,both,Supported,correct_to_wrong,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,16.17899873292535,13.302631318652711,True,True,True,0.4483156204223633,2,2,12,39,Ambiguous,judge_error,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000201,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000202,Supported,high_consensus,5,0,0,61.6,2.416609194718914,partial_or_ambiguous,partial_warrant,SA-000666,202,8505,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,17.417232845661793,13.658696863171098,False,False,False,0.5628172159194946,1,1,7,40,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000202,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000203,Ambiguous,ambiguous_majority,0,0,5,60.8,2.039607805437114,probably_insufficient,other;possible_missing_surrounding_context,SA-000093,203,151241,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,25.827117531772686,5.741080037762929,False,False,False,0.42311710119247437,1,1,7,26,Unresolved,unresolved,Unresolved,unresolved,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000203,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000204,Ambiguous,ambiguous_weak_sufficiency,0,3,2,59.4,2.939387691339814,partial_or_ambiguous,numerical_or_temporal_reasoning;partial_warrant,SA-000959,204,152752,resistant,,Refuted,correct_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.708616422830897,8.461678320522472,False,True,False,0.8036908507347107,1,1,13,20,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000204,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000205,Ambiguous,ambiguous_majority,0,0,5,59.6,0.7999999999999999,partial_or_ambiguous,partial_warrant;possible_missing_surrounding_context,SA-000459,205,227779,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,11.48216007552586,9.414881836751857,True,True,True,0.6031477451324463,1,1,7,20,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000205,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000206,Supported,high_consensus,5,0,0,67.6,2.6532998322843198,probably_sufficient,numerical_or_temporal_reasoning;partial_warrant,SA-000631,206,50486,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,7.8587530817554,11.391224692718515,True,True,True,0.5777894258499146,1,1,7,23,Ambiguous,partial_warrant,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000206,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000207,Ambiguous,ambiguous_majority,1,0,4,55.6,1.2000000000000002,partial_or_ambiguous,partial_warrant,SA-000832,207,96603,regression,gpt54_only,Supported,correct_to_wrong,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,23.866294224282075,11.959933110180843,False,True,False,0.6158124208450317,1,1,4,23,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000207,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000208,Unresolved,unresolved,0,3,2,65.2,4.833218389437829,probably_sufficient,entity_or_attribute_confusion,SA-000662,208,145784,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Unresolved,unresolved,17.22324011328879,24.284974778656863,False,True,False,0.6820642948150635,1,1,27,49,Ambiguous,judge_error,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000208,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000209,Supported,high_consensus,5,0,0,65.6,1.3564659966250536,probably_sufficient,partial_warrant,SA-000816,209,180734,rescue,,Supported,wrong_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.754427451295717,3.32264954516723,True,True,True,0.47735562920570374,1,1,12,13,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000209,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000210,Refuted,high_consensus,0,5,0,68.4,1.9595917942265424,probably_sufficient,negation_or_scope,SA-000724,210,165127,robust,,Refuted,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,13.588230201170424,13.2664991614216,False,False,False,0.47480088472366333,1,1,11,25,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Unresolved,unresolved,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000210,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000211,Refuted,high_consensus,0,5,0,79.6,2.33238075793812,clearly_sufficient,negation_or_scope,SA-000989,211,573,resistant,,Refuted,wrong_to_wrong,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.516301802696255,8.342661445845684,False,False,False,0.41496825218200684,1,1,5,17,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,Ambiguous,semantic_conflict,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000211,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000212,Supported,high_consensus,5,0,0,76.8,2.039607805437114,probably_sufficient,,SA-000827,212,16809,rescue,,Supported,wrong_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.207313811473275,4.833218389437829,True,True,True,0.4685747027397156,1,1,9,26,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000212,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000213,Ambiguous,ambiguous_majority,0,1,4,56.4,1.3564659966250536,partial_or_ambiguous,negation_or_scope;partial_warrant,SA-000218,213,88110,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,13.230268326832983,3.4871191548325386,True,True,True,0.44732388854026794,1,1,15,25,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000213,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000214,Ambiguous,ambiguous_majority,0,2,3,57.6,0.7999999999999999,partial_or_ambiguous,numerical_or_temporal_reasoning,SA-001002,214,3019,regression,mini_only,Refuted,correct_to_correct,correct_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,8.207313811473277,4.1182520563948,True,False,True,0.7862094640731812,1,1,11,20,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000214,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000215,Supported,high_consensus,5,0,0,59.2,0.9797958971132712,partial_or_ambiguous,partial_warrant;possible_missing_surrounding_context,SA-000412,215,56342,robust,,Supported,correct_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,26.110534272588144,4.749736834815167,True,True,True,0.42613762617111206,1,1,13,6,Ambiguous,representation_sensitive,Ambiguous,representation_sensitive,Ambiguous,representation_sensitive,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000215,False,True,True,grok_only_ambiguity,True,cross_family_decisive_feversame
CR-000216,Ambiguous,ambiguous_majority,0,0,5,58.8,0.9797958971132712,partial_or_ambiguous,numerical_or_temporal_reasoning;partial_warrant,SA-000059,216,189762,rescue,,Supported,wrong_to_correct,wrong_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,2.993325909419153,4.5431266766402185,True,True,True,0.7570840120315552,1,1,18,21,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000216,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000217,Ambiguous,ambiguous_majority,0,0,5,60.4,0.8,partial_or_ambiguous,numerical_or_temporal_reasoning,SA-000684,217,200371,resistant,,Supported,correct_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,18.443427013437606,19.328735085359313,True,True,True,0.6680856943130493,1,1,7,17,Ambiguous,representation_sensitive,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000217,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000218,Ambiguous,ambiguous_majority,1,0,4,56.4,1.8547236990991407,partial_or_ambiguous,entity_or_attribute_confusion;partial_warrant,SA-000160,218,191892,resistant,,Supported,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,7.889233169326409,2.4,True,True,True,0.7841481566429138,1,1,8,18,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000218,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000219,Ambiguous,ambiguous_majority,2,0,3,59.2,1.5999999999999999,partial_or_ambiguous,numerical_or_temporal_reasoning;partial_warrant,SA-000109,219,68483,rescue,,Supported,wrong_to_correct,correct_to_correct,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.243376006633074,4.915282290977803,True,True,True,0.7817596793174744,1,1,10,23,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000219,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000220,Ambiguous,ambiguous_majority,0,0,5,58.8,0.9797958971132712,partial_or_ambiguous,numerical_or_temporal_reasoning;partial_warrant,SA-000500,220,38141,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.046546302318914,5.932958789676531,True,True,True,0.47919952869415283,1,1,8,55,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000220,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000221,Ambiguous,ambiguous_majority,0,0,5,56.2,0.9797958971132712,partial_or_ambiguous,entity_or_attribute_confusion;partial_warrant,SA-000425,221,142620,resistant,,Refuted,wrong_to_correct,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,9.558242516278815,4.48998886412873,True,True,True,0.5150735378265381,1,1,6,22,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000221,True,False,False,cross_family_persistent_ambiguity,,cross_family_persistent_ambiguity
CR-000222,Supported,high_consensus,5,0,0,65.2,1.5999999999999999,probably_sufficient,other;partial_warrant,SA-000692,222,117409,resistant,,Refuted,wrong_to_wrong,wrong_to_wrong,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,Ambiguous,ambiguous_majority,10.150862032359617,13.169662106523463,True,True,True,0.646501898765564,1,1,9,42,Ambiguous,partial_warrant,Ambiguous,partial_warrant,Ambiguous,partial_warrant,False,False,True,False,False,silver_partial_or_ambiguous_warrant,CR-000222,False,True,True,grok_only_ambiguity,False,cross_family_decisive_feverdifferent
